Anho,Moneda,Mes,G / ME,ME / USD
2014,SGD,11,"3.568,24","1,2984"
2014,USD,12,"4.629,00","1,0000"
2014,JPY,12,"38,76","119,4400"
2014,GBP,12,"7.205,50","1,5566"
2014,CHF,12,"4.684,27","0,9882"
2014,SEK,12,"597,94","7,7416"
2014,DKK,12,"756,81","6,1165"
2014,NOK,12,"623,98","7,4185"
2014,BRL,12,"1.739,05","2,6618"
2014,ARS,12,"541,44","8,5494"
2014,CAD,12,"3.989,14","1,1604"
2014,ZAR,12,"399,66","11,5823"
2014,SDR,12,"6.704,64","1,4484"
2014,XAU,12,"5.573.501,16","1.204,0400"
2014,VEF,12,"736,61","6,2842"
2014,CLP,12,"7,64","605,7700"
2014,EUR,12,"5.634,42","1,2172"
2014,UYU,12,"193,12","23,9700"
2014,AUD,12,"3.796,71","0,8202"
2014,CNY,12,"746,50","6,2009"
2014,COP,12,"1,94","2.384,2700"
2014,PEN,12,"1.549,20","2,9880"
2014,MXN,12,"314,23","14,7314"
2014,SGD,12,"3.503,90","1,3211"
2015,USD,1,"4.819,00","1,0000"
2015,JPY,1,"40,81","118,0900"
2015,GBP,1,"7.263,20","1,5072"
2015,CHF,1,"5.238,61","0,9199"
2015,SEK,1,"584,19","8,2490"
2015,DKK,1,"733,50","6,5699"
2015,NOK,1,"616,97","7,8108"
2015,BRL,1,"1.848,20","2,6074"
2015,ARS,1,"558,50","8,6285"
2015,CAD,1,"3.821,27","1,2611"
2015,ZAR,1,"418,18","11,5237"
2015,SDR,1,"6.789,49","1,4089"
2015,XAU,1,"6.093.239,98","1.264,4200"
2015,VEF,1,"766,84","6,2842"
2015,CLP,1,"7,68","627,3600"
2015,EUR,1,"5.459,93","1,1330"
2015,UYU,1,"198,60","24,2650"
2015,AUD,1,"3.747,74","0,7777"
2015,CNY,1,"771,51","6,2462"
2015,COP,1,"2,00","2.407,9900"
2015,PEN,1,"1.582,07","3,0460"
2015,MXN,1,"324,87","14,8337"
2015,SGD,1,"3.564,09","1,3521"
2015,USD,2,"4.725,00","1,0000"
2015,JPY,2,"39,52","119,5500"
2015,GBP,2,"7.300,60","1,5451"
2015,CHF,2,"4.975,26","0,9497"
2015,SEK,2,"566,53","8,3403"
2015,DKK,2,"710,39","6,6513"
2015,NOK,2,"618,54","7,6389"
2015,BRL,2,"1.657,20","2,8512"
2015,ARS,2,"542,01","8,7175"
2015,CAD,2,"3.780,00","1,2500"
2015,ZAR,2,"405,03","11,6658"
2015,SDR,2,"6.649,97","1,4074"
2015,XAU,2,"5.746.545,00","1.216,2000"
2015,VEF,2,"751,89","6,2842"
2015,CLP,2,"7,65","617,3800"
2015,EUR,2,"5.301,45","1,1220"
2015,UYU,2,"192,46","24,5500"
2015,AUD,2,"3.693,53","0,7817"
2015,CNY,2,"753,74","6,2687"
2015,COP,2,"1,90","2.492,3900"
2015,PEN,2,"1.527,15","3,0940"
2015,MXN,2,"316,14","14,9459"
2015,SGD,2,"3.474,26","1,3600"
2015,USD,3,"4.799,00","1,0000"
2015,JPY,3,"40,00","119,9900"
2015,GBP,3,"7.125,56","1,4848"
2015,CHF,3,"4.936,23","0,9722"
2015,SEK,3,"556,14","8,6292"
2015,DKK,3,"689,58","6,9593"
2015,NOK,3,"596,50","8,0452"
2015,BRL,3,"1.499,13","3,2012"
2015,ARS,3,"544,11","8,8199"
2015,CAD,3,"3.786,19","1,2675"
2015,ZAR,3,"395,78","12,1255"
2015,SDR,3,"6.620,22","1,3795"
2015,XAU,3,"5.671.458,20","1.181,8000"
2015,VEF,3,"763,66","6,2842"
2015,CLP,3,"7,68","624,8900"
2015,EUR,3,"5.151,25","1,0734"
2015,UYU,3,"187,02","25,6600"
2015,AUD,3,"3.656,36","0,7619"
2015,CNY,3,"774,13","6,1992"
2015,COP,3,"1,85","2.597,9800"
2015,PEN,3,"1.550,32","3,0955"
2015,MXN,3,"314,62","15,2534"
2015,SGD,3,"3.496,79","1,3724"
2015,USD,4,"5.013,47","1,0000"
2015,JPY,4,"41,92","119,6000"
2015,GBP,4,"7.687,15","1,5333"
2015,CHF,4,"5.344,85","0,9380"
2015,SEK,4,"601,14","8,3399"
2015,DKK,4,"752,74","6,6603"
2015,NOK,4,"664,70","7,5425"
2015,BRL,4,"1.669,04","3,0038"
2015,ARS,4,"563,05","8,9042"
2015,CAD,4,"4.147,13","1,2089"
2015,ZAR,4,"420,61","11,9195"
2015,SDR,4,"7.050,94","1,4064"
2015,XAU,4,"5.920.807,80","1.180,9800"
2015,VEF,4,"797,79","6,2842"
2015,CLP,4,"8,20","611,4500"
2015,EUR,4,"5.619,10","1,1208"
2015,UYU,4,"190,07","26,3770"
2015,AUD,4,"3.959,14","0,7897"
2015,CNY,4,"808,30","6,2025"
2015,COP,4,"2,10","2.390,2800"
2015,PEN,4,"1.602,77","3,1280"
2015,MXN,4,"326,01","15,3781"
2015,SGD,4,"3.782,32","1,3255"
2015,USD,5,"5.120,19","1,0000"
2015,JPY,5,"41,27","124,0600"
2015,GBP,5,"7.823,14","1,5279"
2015,CHF,5,"5.440,64","0,9411"
2015,SEK,5,"600,14","8,5317"
2015,DKK,5,"753,88","6,7918"
2015,NOK,5,"657,41","7,7884"
2015,BRL,5,"1.609,11","3,1820"
2015,ARS,5,"569,59","8,9892"
2015,CAD,5,"4.106,34","1,2469"
2015,ZAR,5,"421,32","12,1528"
2015,SDR,5,"7.119,62","1,3905"
2015,XAU,5,"6.088.161,92","1.189,0500"
2015,VEF,5,"814,77","6,2842"
2015,CLP,5,"8,29","617,5000"
2015,EUR,5,"5.624,02","1,0984"
2015,UYU,5,"191,41","26,7500"
2015,AUD,5,"3.920,02","0,7656"
2015,CNY,5,"826,21","6,1972"
2015,COP,5,"2,02","2.536,9800"
2015,PEN,5,"1.622,32","3,1561"
2015,MXN,5,"332,48","15,4000"
2015,SGD,5,"3.798,92","1,3478"
2015,USD,6,"5.183,70","1,0000"
2015,JPY,6,"42,42","122,1900"
2015,GBP,6,"8.153,44","1,5729"
2015,CHF,6,"5.546,44","0,9346"
2015,SEK,6,"624,95","8,2946"
2015,DKK,6,"774,84","6,6900"
2015,NOK,6,"661,32","7,8384"
2015,BRL,6,"1.671,62","3,1010"
2015,ARS,6,"570,59","9,0848"
2015,CAD,6,"4.150,61","1,2489"
2015,ZAR,6,"426,61","12,1508"
2015,SDR,6,"7.290,36","1,4064"
2015,XAU,6,"6.082.605,42","1.173,4100"
2015,VEF,6,"824,88","6,2842"
2015,CLP,6,"8,11","638,7900"
2015,EUR,6,"5.779,83","1,1150"
2015,UYU,6,"192,35","26,9500"
2015,AUD,6,"3.995,08","0,7707"
2015,CNY,6,"835,97","6,2008"
2015,COP,6,"1,99","2.604,0800"
2015,PEN,6,"1.630,61","3,1790"
2015,MXN,6,"330,17","15,7003"
2015,SGD,6,"3.846,90","1,3475"
2015,USD,7,"5.171,74","1,0000"
2015,JPY,7,"41,72","123,9700"
2015,GBP,7,"8.081,88","1,5627"
2015,CHF,7,"5.357,10","0,9654"
2015,SEK,7,"601,04","8,6046"
2015,DKK,7,"762,60","6,7817"
2015,NOK,7,"635,10","8,1432"
2015,BRL,7,"1.512,51","3,4193"
2015,ARS,7,"563,06","9,1851"
2015,CAD,7,"3.965,75","1,3041"
2015,ZAR,7,"408,40","12,6635"
2015,SDR,7,"7.213,03","1,3947"
2015,XAU,7,"5.663.107,02","1.095,0100"
2015,VEF,7,"822,98","6,2842"
2015,CLP,7,"7,70","671,4000"
2015,EUR,7,"5.690,47","1,1003"
2015,UYU,7,"181,78","28,4500"
2015,AUD,7,"3.783,13","0,7315"
2015,CNY,7,"832,86","6,2096"
2015,COP,7,"1,81","2.862,6500"
2015,PEN,7,"1.621,49","3,1895"
2015,MXN,7,"321,23","16,1000"
2015,SGD,7,"3.773,62","1,3705"
2015,USD,8,"5.378,67","1,0000"
2015,JPY,8,"44,37","121,2100"
2015,GBP,8,"8.260,02","1,5357"
2015,CHF,8,"5.566,25","0,9663"
2015,SEK,8,"636,52","8,4501"
2015,DKK,8,"808,47","6,6529"
2015,NOK,8,"648,40","8,2953"
2015,BRL,8,"1.484,92","3,6222"
2015,ARS,8,"579,11","9,2879"
2015,CAD,8,"4.076,29","1,3195"
2015,ZAR,8,"406,16","13,2429"
2015,SDR,8,"7.550,58","1,4038"
2015,XAU,8,"6.096.561,08","1.133,4700"
2015,VEF,8,"855,90","6,2842"
2015,CLP,8,"7,78","691,5800"
2015,EUR,8,"6.033,79","1,1218"
2015,UYU,8,"188,92","28,4700"
2015,AUD,8,"3.831,23","0,7123"
2015,CNY,8,"843,59","6,3759"
2015,COP,8,"1,76","3.058,2000"
2015,PEN,8,"1.662,65","3,2350"
2015,MXN,8,"321,20","16,7454"
2015,SGD,8,"3.812,77","1,4107"
2015,USD,9,"5.636,09","1,0000"
2015,JPY,9,"47,03","119,8400"
2015,GBP,9,"8.529,10","1,5133"
2015,CHF,9,"5.781,20","0,9749"
2015,SEK,9,"672,74","8,3778"
2015,DKK,9,"844,60","6,6731"
2015,NOK,9,"661,44","8,5210"
2015,BRL,9,"1.420,35","3,9681"
2015,ARS,9,"598,50","9,4170"
2015,CAD,9,"4.216,74","1,3366"
2015,ZAR,9,"406,75","13,8564"
2015,SDR,9,"7.911,38","1,4037"
2015,XAU,9,"6.290.158,24","1.116,0500"
2015,VEF,9,"896,87","6,2842"
2015,CLP,9,"8,10","695,9900"
2015,EUR,9,"6.301,71","1,1181"
2015,UYU,9,"194,01","29,0500"
2015,AUD,9,"3.954,28","0,7016"
2015,CNY,9,"886,81","6,3555"
2015,COP,9,"1,82","3.090,9900"
2015,PEN,9,"1.747,08","3,2260"
2015,MXN,9,"332,91","16,9296"
2015,SGD,9,"3.957,65","1,4241"
2015,USD,10,"5.634,71","1,0000"
2015,JPY,10,"46,66","120,7700"
2015,GBP,10,"8.702,25","1,5444"
2015,CHF,10,"5.713,56","0,9862"
2015,SEK,10,"663,35","8,4943"
2015,DKK,10,"833,40","6,7611"
2015,NOK,10,"665,26","8,4700"
2015,BRL,10,"1.462,35","3,8532"
2015,ARS,10,"591,90","9,5197"
2015,CAD,10,"4.307,55","1,3081"
2015,ZAR,10,"408,18","13,8046"
2015,SDR,10,"7.871,13","1,3969"
2015,XAU,10,"6.434.049,96","1.141,8600"
2015,VEF,10,"896,65","6,2842"
2015,CLP,10,"8,16","690,9200"
2015,EUR,10,"6.215,09","1,1030"
2015,UYU,10,"191,66","29,4000"
2015,AUD,10,"4.021,49","0,7137"
2015,CNY,10,"892,05","6,3166"
2015,COP,10,"1,95","2.892,2800"
2015,PEN,10,"1.715,75","3,2841"
2015,MXN,10,"340,84","16,5320"
2015,SGD,10,"4.022,49","1,4008"
2015,USD,11,"5.680,53","1,0000"
2015,JPY,11,"46,12","123,1800"
2015,GBP,11,"8.548,63","1,5049"
2015,CHF,11,"5.529,57","1,0273"
2015,SEK,11,"651,68","8,7168"
2015,DKK,11,"804,71","7,0591"
2015,NOK,11,"654,17","8,6836"
2015,BRL,11,"1.454,09","3,9066"
2015,ARS,11,"586,73","9,6816"
2015,CAD,11,"4.262,74","1,3326"
2015,ZAR,11,"392,38","14,4773"
2015,SDR,11,"7.794,82","1,3722"
2015,XAU,11,"6.043.799,89","1.063,9500"
2015,VEF,11,"903,94","6,2842"
2015,CLP,11,"7,99","710,8000"
2015,EUR,11,"6.003,18","1,0568"
2015,UYU,11,"192,23","29,5500"
2015,AUD,11,"4.109,30","0,7234"
2015,CNY,11,"887,80","6,3984"
2015,COP,11,"1,81","3.145,7900"
2015,PEN,11,"1.684,07","3,3731"
2015,MXN,11,"341,98","16,6107"
2015,SGD,11,"4.029,89","1,4096"
2015,USD,12,"5.806,91","1,0000"
2015,JPY,12,"48,16","120,5700"
2015,GBP,12,"8.619,20","1,4843"
2015,CHF,12,"5.869,12","0,9894"
2015,SEK,12,"688,97","8,4284"
2015,DKK,12,"849,35","6,8369"
2015,NOK,12,"658,30","8,8211"
2015,BRL,12,"1.456,10","3,9880"
2015,ARS,12,"447,34","12,9810"
2015,CAD,12,"4.180,04","1,3892"
2015,ZAR,12,"373,09","15,5645"
2015,SDR,12,"8.053,60","1,3869"
2015,XAU,12,"6.162.409,03","1.061,2200"
2015,VEF,12,"924,05","6,2842"
2015,CLP,12,"8,20","708,0500"
2015,EUR,12,"6.337,08","1,0913"
2015,UYU,12,"194,28","29,8900"
2015,AUD,12,"4.230,91","0,7286"
2015,CNY,12,"894,79","6,4897"
2015,COP,12,"1,83","3.169,7100"
2015,PEN,12,"1.703,76","3,4083"
2015,MXN,12,"334,96","17,3360"
2015,SGD,12,"4.102,37","1,4155"
2016,USD,1,"5.932,54","1,0000"
2016,JPY,1,"48,98","121,1100"
2016,GBP,1,"8.408,19","1,4173"
2016,CHF,1,"5.800,86","1,0227"
2016,SEK,1,"691,12","8,5839"
2016,DKK,1,"859,80","6,8999"
2016,NOK,1,"680,64","8,7161"
2016,BRL,1,"1.474,40","4,0237"
2016,ARS,1,"426,51","13,9095"
2016,CAD,1,"4.226,36","1,4037"
2016,ZAR,1,"372,60","15,9218"
2016,SDR,1,"8.189,87","1,3805"
2016,XAU,1,"6.627.240,43","1.117,1000"
2016,VEF,1,"944,04","6,2842"
2016,CLP,1,"8,35","710,4200"
2016,EUR,1,"6.415,45","1,0814"
2016,UYU,1,"191,19","31,0300"
2016,AUD,1,"4.202,02","0,7083"
2016,CNY,1,"902,26","6,5752"
2016,COP,1,"1,80","3.295,0000"
2016,PEN,1,"1.709,42","3,4705"
2016,MXN,1,"326,56","18,1667"
2016,SGD,1,"4.165,82","1,4241"
2016,USD,2,"5.722,54","1,0000"
2016,JPY,2,"50,23","113,9200"
2016,GBP,2,"7.936,02","1,3868"
2016,CHF,2,"5.731,14","0,9985"
2016,SEK,2,"668,85","8,5558"
2016,DKK,2,"837,67","6,8315"
2016,NOK,2,"658,54","8,6898"
2016,BRL,2,"1.433,21","3,9928"
2016,ARS,2,"370,15","15,4600"
2016,CAD,2,"4.221,72","1,3555"
2016,ZAR,2,"353,91","16,1695"
2016,SDR,2,"7.945,75","1,3885"
2016,XAU,2,"6.949.795,93","1.214,4600"
2016,VEF,2,"910,62","6,2842"
2016,CLP,2,"8,28","691,3500"
2016,EUR,2,"6.249,01","1,0920"
2016,UYU,2,"178,27","32,1000"
2016,AUD,2,"4.086,47","0,7141"
2016,CNY,2,"875,14","6,5390"
2016,COP,2,"1,73","3.304,2700"
2016,PEN,2,"1.624,89","3,5218"
2016,MXN,2,"315,21","18,1545"
2016,SGD,2,"4.066,90","1,4071"
2016,USD,3,"5.628,71","1,0000"
2016,JPY,3,"50,03","112,5100"
2016,GBP,3,"8.096,90","1,4385"
2016,CHF,3,"5.871,19","0,9587"
2016,SEK,3,"694,31","8,1069"
2016,DKK,3,"860,25","6,5431"
2016,NOK,3,"681,43","8,2601"
2016,BRL,3,"1.577,46","3,5682"
2016,ARS,3,"384,26","14,6480"
2016,CAD,3,"4.334,11","1,2987"
2016,ZAR,3,"382,72","14,7072"
2016,SDR,3,"7.929,73","1,4088"
2016,XAU,3,"6.941.719,18","1.233,2700"
2016,VEF,3,"564,28","9,9750"
2016,CLP,3,"8,43","667,5700"
2016,EUR,3,"6.409,97","1,1388"
2016,UYU,3,"177,56","31,7000"
2016,AUD,3,"4.315,53","0,7667"
2016,CNY,3,"872,71","6,4497"
2016,COP,3,"1,87","3.005,2000"
2016,PEN,3,"1.692,85","3,3250"
2016,MXN,3,"325,68","17,2827"
2016,SGD,3,"4.176,84","1,3476"
2016,USD,4,"5.571,10","1,0000"
2016,JPY,4,"52,19","106,7400"
2016,GBP,4,"8.151,63","1,4632"
2016,CHF,4,"5.809,89","0,9589"
2016,SEK,4,"693,54","8,0328"
2016,DKK,4,"856,97","6,5009"
2016,NOK,4,"690,98","8,0626"
2016,BRL,4,"1.615,51","3,4485"
2016,ARS,4,"390,60","14,2630"
2016,CAD,4,"4.438,77","1,2551"
2016,ZAR,4,"391,14","14,2432"
2016,SDR,4,"7.895,92","1,4173"
2016,XAU,4,"7.192.847,21","1.291,1000"
2016,VEF,4,"558,51","9,9750"
2016,CLP,4,"8,44","660,0100"
2016,EUR,4,"6.377,80","1,1448"
2016,UYU,4,"177,42","31,4000"
2016,AUD,4,"4.237,38","0,7606"
2016,CNY,4,"860,80","6,4720"
2016,COP,4,"1,96","2.842,5500"
2016,PEN,4,"1.698,25","3,2805"
2016,MXN,4,"324,26","17,1810"
2016,SGD,4,"4.139,93","1,3457"
2016,USD,5,"5.708,68","1,0000"
2016,JPY,5,"51,57","110,7000"
2016,GBP,5,"8.275,30","1,4496"
2016,CHF,5,"5.745,45","0,9936"
2016,SEK,5,"685,00","8,3339"
2016,DKK,5,"854,50","6,6807"
2016,NOK,5,"682,78","8,3609"
2016,BRL,5,"1.584,78","3,6022"
2016,ARS,5,"406,59","14,0405"
2016,CAD,5,"4.357,44","1,3101"
2016,ZAR,5,"364,14","15,6770"
2016,SDR,5,"8.008,71","1,4029"
2016,XAU,5,"6.931.536,34","1.214,2100"
2016,VEF,5,"572,30","9,9750"
2016,CLP,5,"8,26","690,9400"
2016,EUR,5,"6.355,47","1,1133"
2016,UYU,5,"186,86","30,5500"
2016,AUD,5,"4.129,09","0,7233"
2016,CNY,5,"867,61","6,5798"
2016,COP,5,"1,85","3.088,5500"
2016,PEN,5,"1.693,47","3,3710"
2016,MXN,5,"309,89","18,4218"
2016,SGD,5,"4.146,64","1,3767"
2016,USD,6,"5.588,96","1,0000"
2016,JPY,6,"54,16","103,2000"
2016,GBP,6,"7.401,46","1,3243"
2016,CHF,6,"5.711,76","0,9785"
2016,SEK,6,"657,41","8,5015"
2016,DKK,6,"830,16","6,7324"
2016,NOK,6,"664,35","8,4127"
2016,BRL,6,"1.745,84","3,2013"
2016,ARS,6,"371,54","15,0425"
2016,CAD,6,"4.299,20","1,3000"
2016,ZAR,6,"378,76","14,7560"
2016,SDR,6,"7.817,84","1,3988"
2016,XAU,6,"7.367.702,41","1.318,2600"
2016,VEF,6,"560,30","9,9750"
2016,CLP,6,"8,44","661,9600"
2016,EUR,6,"6.174,68","1,1048"
2016,UYU,6,"182,94","30,5500"
2016,AUD,6,"4.153,72","0,7432"
2016,CNY,6,"840,96","6,6459"
2016,COP,6,"1,92","2.912,6000"
2016,PEN,6,"1.699,81","3,2880"
2016,MXN,6,"302,36","18,4843"
2016,SGD,6,"4.139,97","1,3500"
2016,USD,7,"5.543,57","1,0000"
2016,JPY,7,"54,34","102,0200"
2016,GBP,7,"7.337,47","1,3236"
2016,CHF,7,"5.719,74","0,9692"
2016,SEK,7,"647,95","8,5556"
2016,DKK,7,"832,41","6,6597"
2016,NOK,7,"657,83","8,4270"
2016,BRL,7,"1.711,98","3,2381"
2016,ARS,7,"369,50","15,0030"
2016,CAD,7,"4.251,53","1,3039"
2016,ZAR,7,"400,45","13,8435"
2016,SDR,7,"7.724,41","1,3934"
2016,XAU,7,"7.495.627,30","1.352,1300"
2016,VEF,7,"555,75","9,9750"
2016,CLP,7,"8,46","655,0600"
2016,EUR,7,"6.191,61","1,1169"
2016,UYU,7,"187,28","29,6000"
2016,AUD,7,"4.212,56","0,7599"
2016,CNY,7,"837,40","6,6200"
2016,COP,7,"1,81","3.070,0000"
2016,PEN,7,"1.654,55","3,3505"
2016,MXN,7,"295,53","18,7583"
2016,SGD,7,"4.136,99","1,3400"
2016,USD,8,"5.527,82","1,0000"
2016,JPY,8,"53,50","103,3200"
2016,GBP,8,"7.264,11","1,3141"
2016,CHF,8,"5.629,72","0,9819"
2016,SEK,8,"646,19","8,5545"
2016,DKK,8,"829,22","6,6663"
2016,NOK,8,"663,76","8,3280"
2016,BRL,8,"1.710,23","3,2322"
2016,ARS,8,"370,77","14,9090"
2016,CAD,8,"4.211,99","1,3124"
2016,ZAR,8,"376,22","14,6930"
2016,SDR,8,"7.707,44","1,3943"
2016,XAU,8,"7.233.760,53","1.308,6100"
2016,VEF,8,"554,17","9,9750"
2016,CLP,8,"8,13","679,8600"
2016,EUR,8,"6.170,71","1,1163"
2016,UYU,8,"193,62","28,5500"
2016,AUD,8,"4.156,92","0,7520"
2016,CNY,8,"827,82","6,6776"
2016,COP,8,"1,87","2.962,0000"
2016,PEN,8,"1.627,74","3,3960"
2016,MXN,8,"293,05","18,8632"
2016,SGD,8,"4.059,80","1,3616"
2016,USD,9,"5.555,39","1,0000"
2016,JPY,9,"54,82","101,3400"
2016,GBP,9,"7.215,90","1,2989"
2016,CHF,9,"5.721,31","0,9710"
2016,SEK,9,"647,93","8,5740"
2016,DKK,9,"838,45","6,6258"
2016,NOK,9,"695,74","7,9849"
2016,BRL,9,"1.713,15","3,2428"
2016,ARS,9,"364,44","15,2435"
2016,CAD,9,"4.236,55","1,3113"
2016,ZAR,9,"404,92","13,7196"
2016,SDR,9,"7.754,21","1,3958"
2016,XAU,9,"7.318.393,02","1.317,3500"
2016,VEF,9,"556,93","9,9750"
2016,CLP,9,"8,45","657,1000"
2016,EUR,9,"6.242,59","1,1237"
2016,UYU,9,"195,27","28,4500"
2016,AUD,9,"4.260,43","0,7669"
2016,CNY,9,"833,08","6,6685"
2016,COP,9,"1,93","2.882,0400"
2016,PEN,9,"1.641,18","3,3850"
2016,MXN,9,"287,44","19,3270"
2016,SGD,9,"4.077,35","1,3625"
2016,USD,10,"5.723,49","1,0000"
2016,JPY,10,"54,48","105,0600"
2016,GBP,10,"6.959,19","1,2159"
2016,CHF,10,"5.782,47","0,9898"
2016,SEK,10,"634,49","9,0206"
2016,DKK,10,"841,91","6,7982"
2016,NOK,10,"692,61","8,2637"
2016,BRL,10,"1.800,69","3,1785"
2016,ARS,10,"377,18","15,1745"
2016,CAD,10,"4.266,17","1,3416"
2016,ZAR,10,"422,76","13,5383"
2016,SDR,10,"7.863,50","1,3739"
2016,XAU,10,"7.284.228,49","1.272,6900"
2016,VEF,10,"573,78","9,9750"
2016,CLP,10,"8,79","651,1800"
2016,EUR,10,"6.262,64","1,0942"
2016,UYU,10,"202,60","28,2500"
2016,AUD,10,"4.345,85","0,7593"
2016,CNY,10,"845,17","6,7720"
2016,COP,10,"1,91","2.999,7300"
2016,PEN,10,"1.701,39","3,3640"
2016,MXN,10,"302,26","18,9358"
2016,SGD,10,"4.106,10","1,3939"
2016,USD,11,"5.839,87","1,0000"
2016,JPY,11,"51,42","113,5700"
2016,GBP,11,"7.266,55","1,2443"
2016,CHF,11,"5.738,87","1,0176"
2016,SEK,11,"633,15","9,2235"
2016,DKK,11,"831,57","7,0227"
2016,NOK,11,"686,01","8,5128"
2016,BRL,11,"1.719,08","3,3971"
2016,ARS,11,"368,69","15,8395"
2016,CAD,11,"4.353,24","1,3415"
2016,ZAR,11,"416,50","14,0214"
2016,SDR,11,"7.906,02","1,3538"
2016,XAU,11,"6.879.074,87","1.177,9500"
2016,VEF,11,"585,45","9,9750"
2016,CLP,11,"8,67","673,4100"
2016,EUR,11,"6.186,76","1,0594"
2016,UYU,11,"202,07","28,9000"
2016,AUD,11,"4.330,85","0,7416"
2016,CNY,11,"848,35","6,8838"
2016,COP,11,"1,89","3.094,8000"
2016,PEN,11,"1.713,07","3,4090"
2016,MXN,11,"283,88","20,5713"
2016,SGD,11,"4.083,25","1,4302"
2016,USD,12,"5.766,93","1,0000"
2016,JPY,12,"49,41","116,7100"
2016,GBP,12,"7.055,84","1,2235"
2016,CHF,12,"5.626,82","1,0249"
2016,SEK,12,"631,99","9,1250"
2016,DKK,12,"811,79","7,1040"
2016,NOK,12,"664,97","8,6725"
2016,BRL,12,"1.768,78","3,2604"
2016,ARS,12,"366,54","15,7336"
2016,CAD,12,"4.259,18","1,3540"
2016,ZAR,12,"421,78","13,6728"
2016,SDR,12,"7.728,26","1,3401"
2016,XAU,12,"6.612.477,28","1.146,6200"
2016,VEF,12,"578,14","9,9750"
2016,CLP,12,"8,67","665,4300"
2016,EUR,12,"6.033,94","1,0463"
2016,UYU,12,"197,23","29,2400"
2016,AUD,12,"4.149,88","0,7196"
2016,CNY,12,"829,20","6,9548"
2016,COP,12,"1,93","2.991,3100"
2016,PEN,12,"1.718,39","3,3560"
2016,MXN,12,"279,07","20,6649"
2016,SGD,12,"3.973,90","1,4512"
2017,USD,1,"5.776,89","1,0000"
2017,JPY,1,"51,51","112,1600"
2017,GBP,1,"7.239,60","1,2532"
2017,CHF,1,"5.851,20","0,9873"
2017,SEK,1,"660,37","8,7479"
2017,DKK,1,"838,60","6,8887"
2017,NOK,1,"701,45","8,2356"
2017,BRL,1,"1.846,30","3,1289"
2017,ARS,1,"363,16","15,9073"
2017,CAD,1,"4.444,79","1,2997"
2017,ZAR,1,"431,68","13,3824"
2017,SDR,1,"7.849,64","1,3588"
2017,XAU,1,"7.018.805,81","1.214,9800"
2017,VEF,1,"579,14","9,9750"
2017,CLP,1,"8,96","645,0800"
2017,EUR,1,"6.236,15","1,0795"
2017,UYU,1,"205,58","28,1000"
2017,AUD,1,"4.390,44","0,7600"
2017,CNY,1,"839,97","6,8775"
2017,COP,1,"1,98","2.912,5100"
2017,PEN,1,"1.759,10","3,2840"
2017,MXN,1,"278,92","20,7118"
2017,SGD,1,"4.104,07","1,4076"
2017,USD,2,"5.464,99","1,0000"
2017,JPY,2,"48,80","111,9800"
2017,GBP,2,"6.795,17","1,2434"
2017,CHF,2,"5.454,63","1,0019"
2017,SEK,2,"606,63","9,0088"
2017,DKK,2,"780,80","6,9992"
2017,NOK,2,"653,43","8,3635"
2017,BRL,2,"1.757,63","3,1093"
2017,ARS,2,"353,17","15,4743"
2017,CAD,2,"4.124,52","1,3250"
2017,ZAR,2,"417,10","13,1025"
2017,SDR,2,"7.399,05","1,3539"
2017,XAU,2,"6.869.328,48","1.256,9700"
2017,VEF,2,"547,87","9,9750"
2017,CLP,2,"8,41","649,5100"
2017,EUR,2,"5.803,27","1,0619"
2017,UYU,2,"191,62","28,5200"
2017,AUD,2,"4.198,75","0,7683"
2017,CNY,2,"796,08","6,8649"
2017,COP,2,"1,87","2.919,7300"
2017,PEN,2,"1.673,81","3,2650"
2017,MXN,2,"273,31","19,9958"
2017,SGD,2,"3.906,35","1,3990"
2017,USD,3,"5.638,14","1,0000"
2017,JPY,3,"50,58","111,4700"
2017,GBP,3,"7.064,59","1,2530"
2017,CHF,3,"5.636,45","1,0003"
2017,SEK,3,"630,78","8,9384"
2017,DKK,3,"810,66","6,9550"
2017,NOK,3,"657,56","8,5744"
2017,BRL,3,"1.792,85","3,1448"
2017,ARS,3,"366,78","15,3720"
2017,CAD,3,"4.233,16","1,3319"
2017,ZAR,3,"420,03","13,4233"
2017,SDR,3,"7.650,39","1,3569"
2017,XAU,3,"7.028.674,47","1.246,6300"
2017,VEF,3,"564,59","9,9863"
2017,CLP,3,"8,53","660,8800"
2017,EUR,3,"6.028,86","1,0693"
2017,UYU,3,"198,53","28,4000"
2017,AUD,3,"4.306,41","0,7638"
2017,CNY,3,"819,08","6,8835"
2017,COP,3,"1,96","2.875,2000"
2017,PEN,3,"1.736,42","3,2470"
2017,MXN,3,"300,01","18,7934"
2017,SGD,3,"4.036,76","1,3967"
2017,USD,4,"5.571,66","1,0000"
2017,JPY,4,"49,98","111,4700"
2017,GBP,4,"7.209,17","1,2939"
2017,CHF,4,"5.604,16","0,9942"
2017,SEK,4,"628,66","8,8628"
2017,DKK,4,"816,00","6,8280"
2017,NOK,4,"649,72","8,5755"
2017,BRL,4,"1.746,77","3,1897"
2017,ARS,4,"361,35","15,4192"
2017,CAD,4,"4.078,22","1,3662"
2017,ZAR,4,"418,05","13,3277"
2017,SDR,4,"7.638,75","1,3710"
2017,XAU,4,"7.059.014,64","1.266,9500"
2017,VEF,4,"549,16","10,1458"
2017,CLP,4,"8,36","666,6200"
